file_name,output_path,status,error,relative_path,source_dir
A0模板.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/A0模板.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/A0模板.dwg",机械CAD图纸
A1模板.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/A1模板.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/A1模板.dwg",机械CAD图纸
A2模板.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/A2模板.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/A2模板.dwg",机械CAD图纸
A3模板.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/A3模板.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/A3模板.dwg",机械CAD图纸
A4模板.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/A4模板.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/A4模板.dwg",机械CAD图纸
CAD图框.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/CAD图框.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/CAD图框.dwg",机械CAD图纸
基准代号.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/基准代号.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/基准代号.dwg",机械CAD图纸
简化标题栏表格.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/简化标题栏表格.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/简化标题栏表格.dwg",机械CAD图纸
粗糙度1.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/粗糙度1.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/粗糙度1.dwg",机械CAD图纸
粗糙度2.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/粗糙度2.dxf,ok,,"国家标准CAD模板(A0,A1,A2,A3,A4)文件及块/粗糙度2.dwg",机械CAD图纸
