file,status,part_type,confidence,confidence_source,rule_version,graph2d_label,graph2d_confidence,graph2d_temperature,graph2d_temperature_source,filename_label,filename_confidence,filename_match_type,filename_extracted_name,hybrid_label,hybrid_confidence,hybrid_source,hybrid_path,titleblock_label,titleblock_confidence,titleblock_part_name,titleblock_drawing_number,titleblock_material,titleblock_raw_texts_count,titleblock_region_entities_count,fusion_label,fusion_confidence,soft_override_eligible,soft_override_label,soft_override_confidence,soft_override_threshold,soft_override_reason
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0724006-05上封头组件v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,装配图,0.5945881009101868,1.0,,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.5945881009101868,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231301522-01轴向定位轴承v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,零件图,0.2798636257648468,1.0,,轴向定位轴承,0.95,exact,轴向定位轴承,轴向定位轴承,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.2798636257648468,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04搅拌桨组件v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,机械制图,0.29189392924308777,1.0,,搅拌桨组件,0.95,exact,搅拌桨组件,搅拌桨组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.29189392924308777,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-09下轴承支架组件v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,机械制图,0.28829115629196167,1.0,,下轴承支架组件,0.95,exact,下轴承支架组件,下轴承支架组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.28829115629196167,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224070-04-07捕集口v2.dxf,ok,moderate_component,0.600,rules,v1,机械制图,0.31329846382141113,1.0,,捕集口,0.95,exact,捕集口,捕集口,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,机械制图,0.31329846382141113,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01232801522-01电加热箱v2.dxf,ok,箱体,0.900,fusion,L2-Fusion-v1,机械制图,0.34172219038009644,1.0,,电加热箱,0.95,exact,电加热箱,电加热箱,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.34172219038009644,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225009-04-03阀体v1.dxf,ok,complex_assembly,0.550,rules,v1,模板,0.41772571206092834,1.0,,阀体,0.95,exact,阀体,阀体,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,模板,0.41772571206092834,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ02230101102-12手轮组件v2.dxf,ok,moderate_component,0.600,rules,v1,装配图,0.46711307764053345,1.0,,手轮组件,0.95,exact,手轮组件,手轮组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,装配图,0.46711307764053345,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224070-04-07捕集口v1.dxf,ok,moderate_component,0.600,rules,v1,机械制图,0.3064074218273163,1.0,,捕集口,0.95,exact,捕集口,捕集口,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,机械制图,0.3064074218273163,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-00再沸器v3.dxf,ok,complex_assembly,0.550,rules,v1,装配图,0.8971214890480042,1.0,,再沸器,0.95,exact,再沸器,再沸器,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,装配图,0.8971214890480042,True,装配图,0.8971214890480042,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0525002-04-02过滤托架v1.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,机械制图,0.29882392287254333,1.0,,过滤托架,0.95,exact,过滤托架,过滤托架,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.29882392287254333,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/LTJ012306102-0084调节螺栓v1.dxf,ok,moderate_component,0.600,rules,v1,机械制图,0.2920835018157959,1.0,,调节螺栓,0.95,exact,调节螺栓,调节螺栓,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,机械制图,0.2920835018157959,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J3025001-12轴承座v2.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,零件图,0.30707570910453796,1.0,,轴承座,0.95,exact,轴承座,轴承座,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.30707570910453796,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04搅拌桨组件v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,机械制图,0.2918934226036072,1.0,,搅拌桨组件,0.95,exact,搅拌桨组件,搅拌桨组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.2918934226036072,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225047-04罐体部分v2.dxf,ok,挡板,0.900,fusion,L2-Fusion-v1,机械制图,0.34899789094924927,1.0,,罐体部分,0.95,exact,罐体部分,罐体部分,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,机械制图,0.34899789094924927,0.17,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-06上筒体组件v1.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.2939435541629791,1.0,,上筒体组件,0.95,exact,上筒体组件,上筒体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,机械制图,0.2939435541629791,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/LTJ012303106-0001超声波法兰.dxf,ok,moderate_component,0.600,rules,v1,机械制图,0.3152448832988739,1.0,,超声波法兰,0.95,exact,超声波法兰,超声波法兰,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,机械制图,0.3152448832988739,0.17,eligible
